customer_id,customer_name,email,country,signup_date,customer_type,age,updated_at
3520,Steven Figueroa,laura52@example.net,India,2026-05-17,premium,,2026-07-19 13:22:07.778109
3521,Andre Pierce,nancytaylor@example.com,Germany,2022-04-30,Premium,,2026-07-19 13:22:07.778109
3522,Ryan Hernandez,jjohnson@example.net,,2023-10-19,Premium,42.0,2026-07-19 13:22:07.778109
3523,Kim Garcia,catherinecox@example.net,Germany,2022-04-17,Premium,,2026-07-19 13:22:07.778109
3524,Roger Donaldson,singhchristina@example.com,UK,2026-01-12,Premium,33.0,2026-07-19 13:22:07.778109
3525,Peggy Daniels MD,vgoodwin@example.com,Germany,2024-06-02,premium,,2026-07-19 13:22:07.779109
3526,Courtney Lindsey,thomas87@example.com,Canada,2024-09-26,premium,,2026-07-19 13:22:07.779109
3527,David Gomez,williamheath@example.org,USA,2023-02-09,,24.0,2026-07-19 13:22:07.779109
3528,Randy Dudley,smiththeodore@example.com,,2025-10-30,Premium,,2026-07-19 13:22:07.779109
3529,Jennifer Burke,mallorycowan@example.com,Canada,2023-09-25,Standard,,2026-07-19 13:22:07.779109
3530,Dale Mccarthy,martinjermaine@example.com,,2023-05-19,,69.0,2026-07-19 13:22:07.779109
3531,Jennifer Taylor,lrojas@example.org,India,2023-04-07,Premium,,2026-07-19 13:22:07.779109
3532,Tristan Miller,hharris@example.net,USA,2021-06-28,,36.0,2026-07-19 13:22:07.779109
3533,Andrew Jacobs,mosleyalex@example.net,Canada,2024-12-02,premium,45.0,2026-07-19 13:22:07.780109
3534,Elizabeth Berg,rperez@example.org,,2025-09-05,Premium,,2026-07-19 13:22:07.780109
3535,Wayne Pope,millerjoseph@example.net,Germany,2025-02-24,Premium,42.0,2026-07-19 13:22:07.780109
3536,Robin Johnson,larajohn@example.com,Germany,2026-04-21,premium,29.0,2026-07-19 13:22:07.780109
3537,Colin Payne,michaelhampton@example.net,India,2021-09-11,,,2026-07-19 13:22:07.780109
3538,Lisa Smith,hollymoss@example.org,,2021-03-26,Premium,24.0,2026-07-19 13:22:07.780109
3539,Alexander Murphy,joel78@example.org,USA,2025-10-22,Premium,,2026-07-19 13:22:07.780109
3540,Larry Reid,hannapeter@example.com,India,2022-02-04,,,2026-07-19 13:22:07.780109
3541,Tracey Reeves,yolandasmith@example.org,,2023-07-02,Premium,,2026-07-19 13:22:07.780109
3542,Nicole Wood,nathan34@example.com,Canada,2024-12-25,,,2026-07-19 13:22:07.781109
3543,Taylor Garcia,tsmith@example.net,Canada,2026-03-08,Premium,,2026-07-19 13:22:07.781109
3544,Cindy Cardenas,jillfreeman@example.com,Germany,2024-04-19,Standard,26.0,2026-07-19 13:22:07.781109
3545,Jason Martinez,benjamin80@example.net,Canada,2025-08-22,Premium,54.0,2026-07-19 13:22:07.781109
3546,Sandra Martin,odowns@example.net,,2025-06-12,,,2026-07-19 13:22:07.781109
3547,Patricia Ramos,jenniferdavis@example.net,UK,2025-01-27,,22.0,2026-07-19 13:22:07.781109
3548,Zachary Solomon,nicolemcintyre@example.org,UK,2024-03-25,Premium,53.0,2026-07-19 13:22:07.781109
3549,Teresa Stone,thorn@example.com,USA,2025-05-31,Standard,37.0,2026-07-19 13:22:07.782109
3550,Timothy Knox,zacharywilliams@example.org,,2022-08-13,,,2026-07-19 13:22:07.782109
3551,Denise Anderson,michellenguyen@example.com,Canada,2023-09-09,Premium,,2026-07-19 13:22:07.782109
3552,Hannah Brewer,qwalker@example.net,UK,2023-07-29,Premium,37.0,2026-07-19 13:22:07.782109
3553,Henry Donovan,stacyferguson@example.com,India,2021-05-21,Standard,48.0,2026-07-19 13:22:07.782109
3554,Todd Hardin,samantha54@example.net,USA,2022-10-29,,,2026-07-19 13:22:07.782109
3555,Robert Moon,johnsonmary@example.net,USA,2025-12-29,Standard,42.0,2026-07-19 13:22:07.782109
3556,Diane Murray,ericwright@example.net,USA,2022-10-22,Standard,50.0,2026-07-19 13:22:07.783109
3557,David Cole,andersondan@example.net,Canada,2023-11-14,Premium,54.0,2026-07-19 13:22:07.783109
3558,Casey Lynch,aevans@example.com,USA,2023-01-13,,,2026-07-19 13:22:07.783109
3559,Timothy Trujillo,wmiller@example.org,USA,2021-11-27,premium,44.0,2026-07-19 13:22:07.783109
3560,Charles Davis,imendoza@example.com,Germany,2026-04-23,premium,,2026-07-19 13:22:07.783109
3561,Michael Hoover,danielpeterson@example.com,Canada,2025-06-20,premium,,2026-07-19 13:22:07.783109
3562,Charles Hughes,jessehuber@example.com,UK,2021-11-10,Standard,65.0,2026-07-19 13:22:07.783109
3563,Michael Fox,ashleyfitzgerald@example.org,Germany,2023-02-06,,59.0,2026-07-19 13:22:07.783109
3564,Daniel Wilson,seanlane@example.net,USA,2023-03-11,premium,49.0,2026-07-19 13:22:07.784109
3565,Sonya Burnett,brownnicole@example.com,Germany,2023-03-09,Premium,44.0,2026-07-19 13:22:07.784109
3566,Rebecca Lucas,larsonrobert@example.net,UK,2026-01-27,Standard,67.0,2026-07-19 13:22:07.784109
3567,Makayla Martin,katiewilson@example.org,India,2024-12-28,,,2026-07-19 13:22:07.784109
3568,Brandon Copeland,burkejamie@example.org,,2022-01-09,premium,,2026-07-19 13:22:07.784109
3569,Gabriela Bishop,mgill@example.com,India,2021-10-02,,,2026-07-19 13:22:07.784109
3570,Amanda Barker DDS,landryamanda@example.net,Germany,2022-04-20,Standard,,2026-07-19 13:22:07.785145
3571,Michael Bennett,marypoole@example.org,Canada,2022-09-02,,39.0,2026-07-19 13:22:07.785145
3572,Edward Schmidt,karenlee@example.com,India,2023-01-08,premium,,2026-07-19 13:22:07.785145
3573,Kimberly Simmons,ipalmer@example.net,UK,2023-09-02,Standard,,2026-07-19 13:22:07.785145
3574,Jose James,etanner@example.com,USA,2023-05-17,Standard,,2026-07-19 13:22:07.785145
3575,Megan Schmitt,michaelhogan@example.net,USA,2021-12-01,premium,,2026-07-19 13:22:07.786143
3576,Sharon Carter,vhicks@example.org,India,2025-01-25,,60.0,2026-07-19 13:22:07.786143
3577,Sarah Johnson,mcastro@example.net,UK,2021-07-22,Standard,,2026-07-19 13:22:07.786143
3578,Brandy Nelson,uturner@example.com,USA,2022-09-11,premium,,2026-07-19 13:22:07.786143
3579,Kelli Barnes,wilsonjessica@example.org,USA,2022-01-27,,55.0,2026-07-19 13:22:07.786143
3580,Jacqueline Cox,hoffmanmelissa@example.org,Canada,2022-06-27,premium,58.0,2026-07-19 13:22:07.786143
3581,Richard Hamilton,wendygolden@example.net,USA,2023-03-13,premium,,2026-07-19 13:22:07.786143
3582,Jonathan Wilson,fmathews@example.net,India,2025-03-03,,,2026-07-19 13:22:07.786143
3583,Martin Coleman,austincase@example.com,UK,2023-12-22,premium,,2026-07-19 13:22:07.786143
3584,Derrick Peters,rachelwarner@example.com,UK,2026-02-22,premium,,2026-07-19 13:22:07.786143
3585,Philip Arellano,amber10@example.org,UK,2024-05-05,Premium,22.0,2026-07-19 13:22:07.786143
3586,Chelsea King,danielkaufman@example.com,India,2021-05-06,,,2026-07-19 13:22:07.786143
3587,Summer Pearson,meganlambert@example.org,UK,2023-05-14,,,2026-07-19 13:22:07.786143
3588,Jacob Miller,hrowland@example.org,Canada,2024-02-25,,56.0,2026-07-19 13:22:07.786143
3589,Meredith Owens,kimberly91@example.org,Germany,2024-02-05,,38.0,2026-07-19 13:22:07.787667
3590,Deborah Mitchell,nmcfarland@example.org,USA,2025-07-14,Premium,41.0,2026-07-19 13:22:07.787667
3591,Alison Fox,julie38@example.com,Canada,2021-10-18,Premium,35.0,2026-07-19 13:22:07.787667
3592,Melissa Gould,simpsonjessica@example.org,UK,2023-07-19,premium,26.0,2026-07-19 13:22:07.787667
3593,Amber Arias,jennifer84@example.com,,2022-09-12,,31.0,2026-07-19 13:22:07.787667
3594,Gary Bradley,msantiago@example.net,,2023-05-16,Premium,18.0,2026-07-19 13:22:07.787667
3595,Tina York,greenbrian@example.org,India,2021-01-26,premium,,2026-07-19 13:22:07.787667
3596,Samuel Davis,sarah21@example.com,USA,2025-04-03,Standard,,2026-07-19 13:22:07.787667
3597,Peter Mccoy,jerry46@example.com,UK,2024-07-25,Standard,27.0,2026-07-19 13:22:07.787667
3598,Jacqueline Thompson,devans@example.org,UK,2023-04-10,premium,66.0,2026-07-19 13:22:07.788698
3599,Jessica Brown,robertdiaz@example.com,USA,2022-01-11,,31.0,2026-07-19 13:22:07.788698
3600,David Wolfe,xibarra@example.net,USA,2026-01-14,premium,,2026-07-19 13:22:07.788698
3601,Yvonne Ibarra,rogerthomas@example.org,Canada,2026-01-05,Standard,44.0,2026-07-19 13:22:07.788698
3602,Courtney Mosley,garciajacob@example.net,USA,2023-12-21,Standard,29.0,2026-07-19 13:22:07.788698
3603,Mary Curtis,christinamccoy@example.org,India,2025-12-12,Premium,,2026-07-19 13:22:07.788698
3604,Amy Wright,rodriguezchristopher@example.org,Germany,2023-04-19,,46.0,2026-07-19 13:22:07.789681
3605,Catherine Lutz,icombs@example.com,USA,2025-12-26,Premium,,2026-07-19 13:22:07.789681
3606,Edward Mccormick,paynejulie@example.com,Germany,2025-09-15,,,2026-07-19 13:22:07.789681
3607,Steven Hendricks,tiffany72@example.com,Canada,2023-07-07,premium,,2026-07-19 13:22:07.789681
3608,Michael Warner,tammyclark@example.net,Germany,2022-02-13,premium,38.0,2026-07-19 13:22:07.789681
3609,Natasha Davis,barellano@example.net,Germany,2023-09-14,,46.0,2026-07-19 13:22:07.789681
3610,Rachel Brown,lreese@example.org,India,2025-09-27,Premium,,2026-07-19 13:22:07.790681
3611,Paul Bush,dakota14@example.com,USA,2022-02-17,,31.0,2026-07-19 13:22:07.790681
3612,Paul Bailey,anthonyrodriguez@example.net,India,2024-07-26,,35.0,2026-07-19 13:22:07.790681
3613,Molly Wagner,chelsey14@example.net,,2024-12-01,Standard,,2026-07-19 13:22:07.790681
3614,Raymond Barnes,williamspatrick@example.com,Canada,2022-09-13,Standard,59.0,2026-07-19 13:22:07.790681
3615,Jasmine Myers,andrew03@example.com,Germany,2022-07-20,Premium,,2026-07-19 13:22:07.790681
3616,David Jarvis,rmcmahon@example.net,India,2024-05-30,Premium,,2026-07-19 13:22:07.790681
3617,Michael Price,lisawilson@example.com,,2024-01-19,,,2026-07-19 13:22:07.790681
3618,John Taylor,currylinda@example.com,India,2024-08-05,Standard,,2026-07-19 13:22:07.790681
3619,Cynthia Madden,michael73@example.com,India,2023-11-12,Standard,28.0,2026-07-19 13:22:07.791680
3620,Vanessa Ray,denise47@example.net,UK,2022-12-07,Standard,,2026-07-19 13:22:07.791680
3621,Amanda Alvarado,gmatthews@example.org,India,2026-04-12,Standard,23.0,2026-07-19 13:22:07.791680
3622,Mary Richardson,travisfisher@example.org,Canada,2023-02-05,Premium,34.0,2026-07-19 13:22:07.791680
3623,Jane Williams,gdunn@example.com,UK,2021-04-28,premium,46.0,2026-07-19 13:22:07.791680
3624,Diane Stein,allison67@example.org,India,2025-10-02,,35.0,2026-07-19 13:22:07.791680
3625,Kimberly Bishop,olivia29@example.org,USA,2024-04-02,premium,28.0,2026-07-19 13:22:07.791680
3626,Lori Allison,josephstanton@example.com,USA,2021-08-29,Premium,57.0,2026-07-19 13:22:07.791680
3627,Sheila Davis,michaelbranch@example.com,UK,2022-11-17,Standard,,2026-07-19 13:22:07.791680
3628,Gregory Gray,tstephens@example.com,Germany,2021-07-13,Standard,33.0,2026-07-19 13:22:07.792679
3629,Mark Rodriguez IV,david48@example.com,USA,2023-03-03,Premium,22.0,2026-07-19 13:22:07.792679
3630,Rachel Hester,gcooper@example.org,India,2021-12-19,Standard,52.0,2026-07-19 13:22:07.792679
3631,Julia Odom,brandteric@example.org,Germany,2023-06-12,premium,64.0,2026-07-19 13:22:07.792679
3632,Christopher King,jeffreypham@example.net,USA,2023-07-23,Standard,33.0,2026-07-19 13:22:07.792679
3633,Gary Roberts,shaneanderson@example.net,India,2021-10-02,Standard,,2026-07-19 13:22:07.792679
3634,Melissa Scott,sharonsmith@example.com,UK,2021-12-27,Premium,50.0,2026-07-19 13:22:07.792679
3635,Sharon Harper,richardmendoza@example.net,Germany,2025-10-16,Standard,,2026-07-19 13:22:07.792679
3636,Tammy Reeves,johnjackson@example.com,USA,2021-10-20,Standard,,2026-07-19 13:22:07.793679
3637,Kerry Richardson,ksanchez@example.net,UK,2022-02-27,premium,47.0,2026-07-19 13:22:07.793679
3638,Brandon Young,dustinramirez@example.org,Germany,2025-07-26,Premium,63.0,2026-07-19 13:22:07.793679
3639,Maureen Martin,uwallace@example.net,USA,2022-12-17,Premium,,2026-07-19 13:22:07.793679
3640,Rodney Briggs,fconway@example.org,USA,2026-07-18,premium,,2026-07-19 13:22:07.793679
3641,Randy Adams,ureed@example.net,,2022-04-27,,,2026-07-19 13:22:07.793679
3642,Robert Dennis,frodriguez@example.com,UK,2023-12-07,premium,,2026-07-19 13:22:07.793679
3643,Joshua Combs,smithjohn@example.com,India,2023-08-12,,,2026-07-19 13:22:07.793679
3644,Adam Phillips,blanchardalexa@example.net,USA,2022-01-13,Premium,31.0,2026-07-19 13:22:07.793679
3645,Russell Burton,paula75@example.net,UK,2024-06-27,premium,,2026-07-19 13:22:07.793679
3646,Jacqueline Chan,william08@example.org,Germany,2024-06-10,premium,41.0,2026-07-19 13:22:07.793679
3647,Brandon Obrien,santanarichard@example.com,India,2023-10-26,Standard,66.0,2026-07-19 13:22:07.793679
3648,Joshua Newton,lmiller@example.com,USA,2024-02-09,Standard,46.0,2026-07-19 13:22:07.795217
3649,Roger Wilson,rphillips@example.org,,2022-02-05,premium,43.0,2026-07-19 13:22:07.795217
3650,Dustin Weber,hubercindy@example.org,USA,2026-06-16,Standard,,2026-07-19 13:22:07.795217
3651,Sara Green,gregorywhitehead@example.net,Germany,2024-04-23,,,2026-07-19 13:22:07.795217
3652,Chelsea Williams,sanchezlynn@example.com,India,2021-08-07,Standard,47.0,2026-07-19 13:22:07.795217
3653,Russell Walker,halevincent@example.net,Germany,2021-03-02,Premium,33.0,2026-07-19 13:22:07.795217
3654,Savannah Parker,martinezjamie@example.com,,2021-05-17,Premium,,2026-07-19 13:22:07.795217
3655,Michael Rivera,warrenjennifer@example.net,Canada,2024-08-01,,,2026-07-19 13:22:07.795217
3656,Betty White,christopherhaney@example.com,Canada,2023-03-12,premium,,2026-07-19 13:22:07.796241
3657,Joshua Gibbs,vkline@example.org,Canada,2021-04-24,,,2026-07-19 13:22:07.796241
3658,Dr. Michelle Obrien,tannerbenjamin@example.org,India,2025-06-18,premium,50.0,2026-07-19 13:22:07.796241
3659,Ronald Parker,gabrieldavis@example.org,Canada,2025-12-24,Standard,,2026-07-19 13:22:07.796241
3660,Thomas Griffin,erik78@example.com,Canada,2026-05-30,Standard,,2026-07-19 13:22:07.796241
3661,Rick Mitchell,ubarnes@example.net,Canada,2024-01-13,,,2026-07-19 13:22:07.796241
3662,David Herrera,sara89@example.net,India,2023-01-23,premium,,2026-07-19 13:22:07.796241
3663,Michelle Mcfarland,judith67@example.com,Canada,2022-01-21,Premium,,2026-07-19 13:22:07.796241
3664,Jenny Weaver,tylersims@example.org,Germany,2022-04-08,Premium,60.0,2026-07-19 13:22:07.797226
3665,Donna Gray,jessicagilbert@example.net,USA,2021-04-26,,,2026-07-19 13:22:07.797226
3666,Jennifer Peterson,cohenantonio@example.com,,2022-07-01,premium,27.0,2026-07-19 13:22:07.797226
3667,Sarah Hodge,csimon@example.com,USA,2026-01-10,,,2026-07-19 13:22:07.797226
3668,Autumn Wolf,john09@example.org,USA,2026-04-25,Premium,37.0,2026-07-19 13:22:07.797226
3669,Paul Walker,smithterri@example.net,USA,2025-06-16,,54.0,2026-07-19 13:22:07.798224
3670,Kenneth Vargas,townsendpatrick@example.net,Germany,2022-01-24,Standard,,2026-07-19 13:22:07.798224
3671,John Miller,molinajoseph@example.net,USA,2026-07-18,Premium,28.0,2026-07-19 13:22:07.798224
3672,Kimberly Burton,newtonryan@example.org,India,2022-06-21,,68.0,2026-07-19 13:22:07.798224
3673,Oscar Rivera,jessicaquinn@example.org,USA,2023-12-03,Standard,,2026-07-19 13:22:07.798224
3674,Thomas Lawrence,autumn62@example.com,Canada,2026-02-06,,,2026-07-19 13:22:07.798224
3675,Mr. Sean Hall,qschmidt@example.net,UK,2022-06-20,premium,,2026-07-19 13:22:07.798224
3676,Chelsea Ferguson,michael04@example.org,UK,2023-06-02,premium,,2026-07-19 13:22:07.798224
3677,James Fuller,bryan83@example.org,UK,2025-09-04,premium,69.0,2026-07-19 13:22:07.799224
3678,Patrick Rodriguez,nbryan@example.net,USA,2021-12-24,Premium,,2026-07-19 13:22:07.799224
3679,Joseph Gonzalez,fosterzachary@example.com,India,2024-09-15,premium,,2026-07-19 13:22:07.799224
3680,Megan Campos,misty29@example.net,Canada,2021-03-18,premium,,2026-07-19 13:22:07.799224
3681,Lauren Jimenez,yjohnson@example.com,Canada,2021-12-05,Standard,53.0,2026-07-19 13:22:07.799224
3682,Michelle Jenkins,gallagherhunter@example.com,USA,2021-08-11,Standard,47.0,2026-07-19 13:22:07.799224
3683,Yolanda Marshall,christinaroach@example.com,Canada,2022-08-21,premium,,2026-07-19 13:22:07.799224
3684,Belinda Kim,pooleandre@example.net,Germany,2023-05-16,premium,37.0,2026-07-19 13:22:07.799224
3685,Christine Young,kbanks@example.org,USA,2025-08-21,,60.0,2026-07-19 13:22:07.800224
3686,Joshua Hughes DDS,fergusonerik@example.net,India,2021-05-10,Premium,,2026-07-19 13:22:07.800224
3687,Adrienne Harris,gregoryjimenez@example.net,Germany,2025-09-07,,48.0,2026-07-19 13:22:07.800224
3688,Steve Kim,brittany15@example.org,India,2021-04-16,premium,,2026-07-19 13:22:07.800224
3689,Tiffany Turner,sean20@example.com,USA,2023-10-27,,43.0,2026-07-19 13:22:07.800224
3690,Steven Brewer,uanderson@example.com,Germany,2024-02-20,Standard,36.0,2026-07-19 13:22:07.800224
3691,Jacob Fowler,lonniehouse@example.org,UK,2022-01-14,Standard,39.0,2026-07-19 13:22:07.801223
3692,Juan Galvan,youngashlee@example.org,UK,2024-09-18,,23.0,2026-07-19 13:22:07.801223
3693,Raymond Lewis,taylorkatie@example.org,Canada,2026-02-01,Premium,,2026-07-19 13:22:07.801223
3694,Gregory Jensen,diazjames@example.org,Germany,2021-07-09,Premium,68.0,2026-07-19 13:22:07.801223
3695,Eric Carter,lhill@example.org,Canada,2026-07-15,,29.0,2026-07-19 13:22:07.801223
3696,Michaela Johnson,igraham@example.com,USA,2024-11-30,premium,,2026-07-19 13:22:07.801223
3697,Nicole Roberson,nicholasflynn@example.org,,2023-05-05,Premium,20.0,2026-07-19 13:22:07.801223
3698,Alan Combs,tflores@example.net,India,2024-09-11,Premium,20.0,2026-07-19 13:22:07.801223
3699,Bruce Wilson,tiffanymiller@example.org,Canada,2023-02-07,Premium,70.0,2026-07-19 13:22:07.801223
3700,Jose Dunn,chandlermichael@example.com,USA,2021-07-08,,,2026-07-19 13:22:07.802223
3701,Daniel Little,morgan90@example.org,Canada,2025-01-18,premium,57.0,2026-07-19 13:22:07.802223
3702,Philip Hoffman,ugates@example.com,UK,2024-12-14,Standard,,2026-07-19 13:22:07.802223
3703,Connor Holmes,michael57@example.org,UK,2021-10-08,premium,28.0,2026-07-19 13:22:07.802223
3704,Kelsey Morales,mdawson@example.net,Germany,2023-02-23,Standard,,2026-07-19 13:22:07.802223
3705,Paul Harris,emily76@example.org,Canada,2024-05-05,premium,60.0,2026-07-19 13:22:07.802223
3706,Vincent Gregory,gina30@example.com,,2023-11-24,,,2026-07-19 13:22:07.802223
3707,Patricia Thompson,ngarcia@example.com,India,2022-11-19,,44.0,2026-07-19 13:22:07.802223
3708,Anna Harvey,wthompson@example.org,India,2022-10-24,premium,31.0,2026-07-19 13:22:07.802223
3709,Caitlin Cooper,rlam@example.org,Germany,2025-09-18,Standard,20.0,2026-07-19 13:22:07.802223
3710,Jordan Pena,daniel32@example.com,Canada,2023-04-03,Premium,27.0,2026-07-19 13:22:07.803223
3711,Kimberly Hurst MD,zwallace@example.net,Germany,2025-11-03,Standard,64.0,2026-07-19 13:22:07.803223
3712,Anthony Mccall,angelatorres@example.net,India,2022-03-25,premium,,2026-07-19 13:22:07.803223
3713,Mrs. Kimberly Fletcher MD,poncejudith@example.com,UK,2025-03-17,,,2026-07-19 13:22:07.803223
3714,Marcus Ross,stacey73@example.org,Canada,2021-05-02,premium,63.0,2026-07-19 13:22:07.803223
3715,Anthony Knight,lee72@example.net,Germany,2022-11-14,Premium,41.0,2026-07-19 13:22:07.803223
3716,Albert Smith,nathan69@example.org,Germany,2025-06-22,premium,22.0,2026-07-19 13:22:07.803223
3717,Colleen Mckinney,allisonmorales@example.com,Canada,2021-10-31,premium,42.0,2026-07-19 13:22:07.804224
3718,Daniel Tanner,reidamy@example.net,Germany,2023-12-13,,,2026-07-19 13:22:07.804224
3719,Erin Rodriguez,limatthew@example.net,Germany,2025-10-20,premium,,2026-07-19 13:22:07.804224
3720,Joseph Tucker,markrichardson@example.net,,2024-10-13,Standard,18.0,2026-07-19 13:22:07.804224
3721,Daniel Owens,michelle99@example.net,India,2024-03-20,Premium,,2026-07-19 13:22:07.804224
3722,Erin Robinson,mholder@example.net,USA,2026-04-24,Standard,,2026-07-19 13:22:07.804224
3723,Paula Middleton,efoster@example.net,India,2021-06-17,Standard,64.0,2026-07-19 13:22:07.805224
3724,Brenda Garcia,wayne62@example.net,Germany,2026-05-02,Premium,,2026-07-19 13:22:07.805224
3725,Samuel Espinoza,lawrence07@example.net,,2024-08-16,premium,39.0,2026-07-19 13:22:07.805224
3726,Victoria Tucker,davidsonchelsea@example.com,Canada,2023-11-04,Standard,31.0,2026-07-19 13:22:07.805224
